id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_komoditas,produksi_sayuran,satuan,tahun
281,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PETSAI/SAWI,1834.0,TON,2013
282,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SEMANGKA,2171.0,TON,2013
283,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,STROBERI,0.0,TON,2013
284,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TERUNG,1140.0,TON,2013
285,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TOMAT,3282.0,TON,2013
286,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,WORTEL,69.0,TON,2013
287,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAWANG DAUN,0.0,TON,2013
288,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAWANG MERAH,950.0,TON,2013
289,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAWANG PUTIH,0.0,TON,2013
290,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAYAM,19.0,TON,2013
291,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BLEWAH,4909.0,TON,2013
292,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUNCIS,0.0,TON,2013
293,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CABE BESAR,1036.0,TON,2013
294,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CABE RAWIT,899.0,TON,2013
295,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JAMUR,32073.0,TON,2013
296,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KACANG MERAH,0.0,TON,2013
297,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KACANG PANJANG,6648.0,TON,2013
298,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KANGKUNG,1249.0,TON,2013
299,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMBANG KOL,100.0,TON,2013
300,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KENTANG,0.0,TON,2013
301,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KETIMUN,4531.0,TON,2013
302,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KUBIS,0.0,TON,2013
303,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LABU SIAM,0.0,TON,2013
304,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LOBAK,0.0,TON,2013
305,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MELON,24.0,TON,2013
306,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PAPRIKA,0.0,TON,2013
307,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PETSAI/SAWI,226.0,TON,2013
308,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SEMANGKA,15283.0,TON,2013
309,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,STROBERI,0.0,TON,2013
310,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TERUNG,3555.0,TON,2013
311,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TOMAT,430.0,TON,2013
312,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,WORTEL,0.0,TON,2013
313,32,JAWA BARAT,3213,KABUPATEN SUBANG,BAWANG DAUN,427.0,TON,2013
314,32,JAWA BARAT,3213,KABUPATEN SUBANG,BAWANG MERAH,0.0,TON,2013
315,32,JAWA BARAT,3213,KABUPATEN SUBANG,BAWANG PUTIH,0.0,TON,2013
316,32,JAWA BARAT,3213,KABUPATEN SUBANG,BAYAM,105.0,TON,2013
317,32,JAWA BARAT,3213,KABUPATEN SUBANG,BLEWAH,0.0,TON,2013
318,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUNCIS,2216.0,TON,2013
319,32,JAWA BARAT,3213,KABUPATEN SUBANG,CABE BESAR,4175.0,TON,2013
320,32,JAWA BARAT,3213,KABUPATEN SUBANG,CABE RAWIT,1729.0,TON,2013
321,32,JAWA BARAT,3213,KABUPATEN SUBANG,JAMUR,2076344.0,TON,2013
322,32,JAWA BARAT,3213,KABUPATEN SUBANG,KACANG MERAH,0.0,TON,2013
323,32,JAWA BARAT,3213,KABUPATEN SUBANG,KACANG PANJANG,8361.0,TON,2013
324,32,JAWA BARAT,3213,KABUPATEN SUBANG,KANGKUNG,358.0,TON,2013
325,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMBANG KOL,513.0,TON,2013
326,32,JAWA BARAT,3213,KABUPATEN SUBANG,KENTANG,120.0,TON,2013
327,32,JAWA BARAT,3213,KABUPATEN SUBANG,KETIMUN,6492.0,TON,2013
328,32,JAWA BARAT,3213,KABUPATEN SUBANG,KUBIS,315.0,TON,2013
329,32,JAWA BARAT,3213,KABUPATEN SUBANG,LABU SIAM,5436.0,TON,2013
330,32,JAWA BARAT,3213,KABUPATEN SUBANG,LOBAK,0.0,TON,2013
331,32,JAWA BARAT,3213,KABUPATEN SUBANG,MELON,0.0,TON,2013
332,32,JAWA BARAT,3213,KABUPATEN SUBANG,PAPRIKA,0.0,TON,2013
333,32,JAWA BARAT,3213,KABUPATEN SUBANG,PETSAI/SAWI,825.0,TON,2013
334,32,JAWA BARAT,3213,KABUPATEN SUBANG,SEMANGKA,2438.0,TON,2013
335,32,JAWA BARAT,3213,KABUPATEN SUBANG,STROBERI,0.0,TON,2013
336,32,JAWA BARAT,3213,KABUPATEN SUBANG,TERUNG,2389.0,TON,2013
337,32,JAWA BARAT,3213,KABUPATEN SUBANG,TOMAT,6563.0,TON,2013
338,32,JAWA BARAT,3213,KABUPATEN SUBANG,WORTEL,102.0,TON,2013
339,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BAWANG DAUN,1763.0,TON,2013
340,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BAWANG MERAH,0.0,TON,2013
341,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BAWANG PUTIH,0.0,TON,2013
342,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BAYAM,1442.0,TON,2013
343,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BLEWAH,23.0,TON,2013
344,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUNCIS,2566.0,TON,2013
345,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CABE BESAR,4615.0,TON,2013
346,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CABE RAWIT,5756.0,TON,2013
347,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JAMUR,16832.0,TON,2013
348,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KACANG MERAH,30.0,TON,2013
349,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KACANG PANJANG,10602.0,TON,2013
350,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KANGKUNG,2784.0,TON,2013
351,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMBANG KOL,147.0,TON,2013
352,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KENTANG,0.0,TON,2013
353,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KETIMUN,8746.0,TON,2013
354,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KUBIS,43.0,TON,2013
355,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LABU SIAM,960.0,TON,2013
356,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LOBAK,5.0,TON,2013
357,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MELON,62.0,TON,2013
358,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PAPRIKA,0.0,TON,2013
359,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PETSAI/SAWI,1154.0,TON,2013
360,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SEMANGKA,147.0,TON,2013
361,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,STROBERI,0.0,TON,2013
362,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TERUNG,3750.0,TON,2013
363,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TOMAT,4274.0,TON,2013
364,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,WORTEL,93.0,TON,2013
365,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BAWANG DAUN,0.0,TON,2013
366,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BAWANG MERAH,0.0,TON,2013
367,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BAWANG PUTIH,0.0,TON,2013
368,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BAYAM,68.0,TON,2013
369,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BLEWAH,1.0,TON,2013
370,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUNCIS,0.0,TON,2013
371,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CABE BESAR,66.0,TON,2013
372,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CABE RAWIT,657.0,TON,2013
373,32,JAWA BARAT,3215,KABUPATEN KARAWANG,JAMUR,16619054.0,TON,2013
374,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KACANG MERAH,0.0,TON,2013
375,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KACANG PANJANG,9521.0,TON,2013
376,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KANGKUNG,661.0,TON,2013
377,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMBANG KOL,278.0,TON,2013
378,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KENTANG,0.0,TON,2013
379,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KETIMUN,9703.0,TON,2013
380,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KUBIS,0.0,TON,2013
381,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LABU SIAM,0.0,TON,2013
382,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LOBAK,0.0,TON,2013
383,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MELON,0.0,TON,2013
384,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PAPRIKA,0.0,TON,2013
385,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PETSAI/SAWI,819.0,TON,2013
386,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SEMANGKA,1.0,TON,2013
387,32,JAWA BARAT,3215,KABUPATEN KARAWANG,STROBERI,0.0,TON,2013
388,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TERUNG,1935.0,TON,2013
389,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TOMAT,0.0,TON,2013
390,32,JAWA BARAT,3215,KABUPATEN KARAWANG,WORTEL,0.0,TON,2013
391,32,JAWA BARAT,3216,KABUPATEN BEKASI,BAWANG DAUN,0.0,TON,2013
392,32,JAWA BARAT,3216,KABUPATEN BEKASI,BAWANG MERAH,21.0,TON,2013
393,32,JAWA BARAT,3216,KABUPATEN BEKASI,BAWANG PUTIH,0.0,TON,2013
394,32,JAWA BARAT,3216,KABUPATEN BEKASI,BAYAM,5530.0,TON,2013
395,32,JAWA BARAT,3216,KABUPATEN BEKASI,BLEWAH,0.0,TON,2013
396,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUNCIS,0.0,TON,2013
397,32,JAWA BARAT,3216,KABUPATEN BEKASI,CABE BESAR,86.0,TON,2013
398,32,JAWA BARAT,3216,KABUPATEN BEKASI,CABE RAWIT,4.0,TON,2013
399,32,JAWA BARAT,3216,KABUPATEN BEKASI,JAMUR,118530.0,TON,2013
400,32,JAWA BARAT,3216,KABUPATEN BEKASI,KACANG MERAH,0.0,TON,2013
401,32,JAWA BARAT,3216,KABUPATEN BEKASI,KACANG PANJANG,2536.0,TON,2013
402,32,JAWA BARAT,3216,KABUPATEN BEKASI,KANGKUNG,10783.0,TON,2013
403,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMBANG KOL,0.0,TON,2013
404,32,JAWA BARAT,3216,KABUPATEN BEKASI,KENTANG,0.0,TON,2013
405,32,JAWA BARAT,3216,KABUPATEN BEKASI,KETIMUN,7153.0,TON,2013
406,32,JAWA BARAT,3216,KABUPATEN BEKASI,KUBIS,0.0,TON,2013
407,32,JAWA BARAT,3216,KABUPATEN BEKASI,LABU SIAM,28.0,TON,2013
408,32,JAWA BARAT,3216,KABUPATEN BEKASI,LOBAK,4900.0,TON,2013
409,32,JAWA BARAT,3216,KABUPATEN BEKASI,MELON,0.0,TON,2013
410,32,JAWA BARAT,3216,KABUPATEN BEKASI,PAPRIKA,0.0,TON,2013
411,32,JAWA BARAT,3216,KABUPATEN BEKASI,PETSAI/SAWI,7174.0,TON,2013
412,32,JAWA BARAT,3216,KABUPATEN BEKASI,SEMANGKA,67.0,TON,2013
413,32,JAWA BARAT,3216,KABUPATEN BEKASI,STROBERI,0.0,TON,2013
414,32,JAWA BARAT,3216,KABUPATEN BEKASI,TERUNG,801.0,TON,2013
415,32,JAWA BARAT,3216,KABUPATEN BEKASI,TOMAT,0.0,TON,2013
416,32,JAWA BARAT,3216,KABUPATEN BEKASI,WORTEL,0.0,TON,2013
417,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BAWANG DAUN,2838.0,TON,2013
418,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BAWANG MERAH,83.0,TON,2013
419,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BAWANG PUTIH,0.0,TON,2013
420,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BAYAM,658.0,TON,2013
421,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BLEWAH,0.0,TON,2013
422,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUNCIS,6773.0,TON,2013
423,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CABE BESAR,8832.0,TON,2013
424,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CABE RAWIT,6680.0,TON,2013
425,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JAMUR,7282585.0,TON,2013
426,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KACANG MERAH,686.0,TON,2013
427,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KACANG PANJANG,4622.0,TON,2013
428,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KANGKUNG,11161.0,TON,2013
429,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMBANG KOL,2771.0,TON,2013
430,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KENTANG,3765.0,TON,2013
431,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KETIMUN,10564.0,TON,2013
432,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KUBIS,6720.0,TON,2013
433,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LABU SIAM,38128.0,TON,2013
434,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LOBAK,556.0,TON,2013
435,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MELON,0.0,TON,2013
436,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PAPRIKA,5056.0,TON,2013
437,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PETSAI/SAWI,2659.0,TON,2013
438,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SEMANGKA,0.0,TON,2013
439,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,STROBERI,206.0,TON,2013
440,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TERUNG,4041.0,TON,2013
441,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TOMAT,15600.0,TON,2013
442,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,WORTEL,842.0,TON,2013
443,32,JAWA BARAT,3271,KOTA BOGOR,BAWANG DAUN,45.0,TON,2013
444,32,JAWA BARAT,3271,KOTA BOGOR,BAWANG MERAH,0.0,TON,2013
445,32,JAWA BARAT,3271,KOTA BOGOR,BAWANG PUTIH,0.0,TON,2013
446,32,JAWA BARAT,3271,KOTA BOGOR,BAYAM,175.0,TON,2013
447,32,JAWA BARAT,3271,KOTA BOGOR,BLEWAH,0.0,TON,2013
448,32,JAWA BARAT,3271,KOTA BOGOR,BUNCIS,389.0,TON,2013
449,32,JAWA BARAT,3271,KOTA BOGOR,CABE BESAR,356.0,TON,2013
450,32,JAWA BARAT,3271,KOTA BOGOR,CABE RAWIT,391.0,TON,2013
451,32,JAWA BARAT,3271,KOTA BOGOR,JAMUR,316621.0,TON,2013
452,32,JAWA BARAT,3271,KOTA BOGOR,KACANG MERAH,27.0,TON,2013
453,32,JAWA BARAT,3271,KOTA BOGOR,KACANG PANJANG,536.0,TON,2013
454,32,JAWA BARAT,3271,KOTA BOGOR,KANGKUNG,605.0,TON,2013
455,32,JAWA BARAT,3271,KOTA BOGOR,KEMBANG KOL,0.0,TON,2013
456,32,JAWA BARAT,3271,KOTA BOGOR,KENTANG,0.0,TON,2013
457,32,JAWA BARAT,3271,KOTA BOGOR,KETIMUN,832.0,TON,2013
458,32,JAWA BARAT,3271,KOTA BOGOR,KUBIS,0.0,TON,2013
459,32,JAWA BARAT,3271,KOTA BOGOR,LABU SIAM,0.0,TON,2013
460,32,JAWA BARAT,3271,KOTA BOGOR,LOBAK,0.0,TON,2013
461,32,JAWA BARAT,3271,KOTA BOGOR,MELON,0.0,TON,2013
462,32,JAWA BARAT,3271,KOTA BOGOR,PAPRIKA,0.0,TON,2013
463,32,JAWA BARAT,3271,KOTA BOGOR,PETSAI/SAWI,432.0,TON,2013
464,32,JAWA BARAT,3271,KOTA BOGOR,SEMANGKA,0.0,TON,2013
465,32,JAWA BARAT,3271,KOTA BOGOR,STROBERI,0.0,TON,2013
466,32,JAWA BARAT,3271,KOTA BOGOR,TERUNG,807.0,TON,2013
467,32,JAWA BARAT,3271,KOTA BOGOR,TOMAT,684.0,TON,2013
468,32,JAWA BARAT,3271,KOTA BOGOR,WORTEL,0.0,TON,2013
469,32,JAWA BARAT,3272,KOTA SUKABUMI,BAWANG DAUN,0.0,TON,2013
470,32,JAWA BARAT,3272,KOTA SUKABUMI,BAWANG MERAH,0.0,TON,2013
471,32,JAWA BARAT,3272,KOTA SUKABUMI,BAWANG PUTIH,0.0,TON,2013
472,32,JAWA BARAT,3272,KOTA SUKABUMI,BAYAM,0.0,TON,2013
473,32,JAWA BARAT,3272,KOTA SUKABUMI,BLEWAH,0.0,TON,2013
474,32,JAWA BARAT,3272,KOTA SUKABUMI,BUNCIS,227.0,TON,2013
475,32,JAWA BARAT,3272,KOTA SUKABUMI,CABE BESAR,68.0,TON,2013
476,32,JAWA BARAT,3272,KOTA SUKABUMI,CABE RAWIT,0.0,TON,2013
477,32,JAWA BARAT,3272,KOTA SUKABUMI,JAMUR,3592.0,TON,2013
478,32,JAWA BARAT,3272,KOTA SUKABUMI,KACANG MERAH,0.0,TON,2013
479,32,JAWA BARAT,3272,KOTA SUKABUMI,KACANG PANJANG,1059.0,TON,2013
480,32,JAWA BARAT,3272,KOTA SUKABUMI,KANGKUNG,3619.0,TON,2013
481,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMBANG KOL,0.0,TON,2013
482,32,JAWA BARAT,3272,KOTA SUKABUMI,KENTANG,0.0,TON,2013
483,32,JAWA BARAT,3272,KOTA SUKABUMI,KETIMUN,1100.0,TON,2013
484,32,JAWA BARAT,3272,KOTA SUKABUMI,KUBIS,0.0,TON,2013
485,32,JAWA BARAT,3272,KOTA SUKABUMI,LABU SIAM,0.0,TON,2013
486,32,JAWA BARAT,3272,KOTA SUKABUMI,LOBAK,0.0,TON,2013
487,32,JAWA BARAT,3272,KOTA SUKABUMI,MELON,0.0,TON,2013
488,32,JAWA BARAT,3272,KOTA SUKABUMI,PAPRIKA,0.0,TON,2013
489,32,JAWA BARAT,3272,KOTA SUKABUMI,PETSAI/SAWI,1692.0,TON,2013
490,32,JAWA BARAT,3272,KOTA SUKABUMI,SEMANGKA,0.0,TON,2013
491,32,JAWA BARAT,3272,KOTA SUKABUMI,STROBERI,0.0,TON,2013
492,32,JAWA BARAT,3272,KOTA SUKABUMI,TERUNG,163.0,TON,2013
493,32,JAWA BARAT,3272,KOTA SUKABUMI,TOMAT,277.0,TON,2013
494,32,JAWA BARAT,3272,KOTA SUKABUMI,WORTEL,0.0,TON,2013
495,32,JAWA BARAT,3273,KOTA BANDUNG,BAWANG DAUN,10.0,TON,2013
496,32,JAWA BARAT,3273,KOTA BANDUNG,BAWANG MERAH,0.0,TON,2013
497,32,JAWA BARAT,3273,KOTA BANDUNG,BAWANG PUTIH,0.0,TON,2013
498,32,JAWA BARAT,3273,KOTA BANDUNG,BAYAM,14.0,TON,2013
499,32,JAWA BARAT,3273,KOTA BANDUNG,BLEWAH,0.0,TON,2013
500,32,JAWA BARAT,3273,KOTA BANDUNG,BUNCIS,2.0,TON,2013
501,32,JAWA BARAT,3273,KOTA BANDUNG,CABE BESAR,6.0,TON,2013
502,32,JAWA BARAT,3273,KOTA BANDUNG,CABE RAWIT,8.0,TON,2013
503,32,JAWA BARAT,3273,KOTA BANDUNG,JAMUR,0.0,TON,2013
504,32,JAWA BARAT,3273,KOTA BANDUNG,KACANG MERAH,0.0,TON,2013
505,32,JAWA BARAT,3273,KOTA BANDUNG,KACANG PANJANG,6.0,TON,2013
506,32,JAWA BARAT,3273,KOTA BANDUNG,KANGKUNG,160.0,TON,2013
507,32,JAWA BARAT,3273,KOTA BANDUNG,KEMBANG KOL,36.0,TON,2013
508,32,JAWA BARAT,3273,KOTA BANDUNG,KENTANG,0.0,TON,2013
509,32,JAWA BARAT,3273,KOTA BANDUNG,KETIMUN,5.0,TON,2013
510,32,JAWA BARAT,3273,KOTA BANDUNG,KUBIS,54.0,TON,2013
511,32,JAWA BARAT,3273,KOTA BANDUNG,LABU SIAM,5.0,TON,2013
512,32,JAWA BARAT,3273,KOTA BANDUNG,LOBAK,10.0,TON,2013
513,32,JAWA BARAT,3273,KOTA BANDUNG,MELON,0.0,TON,2013
514,32,JAWA BARAT,3273,KOTA BANDUNG,PAPRIKA,0.0,TON,2013
515,32,JAWA BARAT,3273,KOTA BANDUNG,PETSAI/SAWI,29.0,TON,2013
516,32,JAWA BARAT,3273,KOTA BANDUNG,SEMANGKA,0.0,TON,2013
517,32,JAWA BARAT,3273,KOTA BANDUNG,STROBERI,0.0,TON,2013
518,32,JAWA BARAT,3273,KOTA BANDUNG,TERUNG,0.0,TON,2013
519,32,JAWA BARAT,3273,KOTA BANDUNG,TOMAT,27.0,TON,2013
520,32,JAWA BARAT,3273,KOTA BANDUNG,WORTEL,0.0,TON,2013
521,32,JAWA BARAT,3274,KOTA CIREBON,BAWANG DAUN,0.0,TON,2013
522,32,JAWA BARAT,3274,KOTA CIREBON,BAWANG MERAH,0.0,TON,2013
523,32,JAWA BARAT,3274,KOTA CIREBON,BAWANG PUTIH,0.0,TON,2013
524,32,JAWA BARAT,3274,KOTA CIREBON,BAYAM,53.0,TON,2013
525,32,JAWA BARAT,3274,KOTA CIREBON,BLEWAH,0.0,TON,2013
526,32,JAWA BARAT,3274,KOTA CIREBON,BUNCIS,0.0,TON,2013
527,32,JAWA BARAT,3274,KOTA CIREBON,CABE BESAR,17.0,TON,2013
528,32,JAWA BARAT,3274,KOTA CIREBON,CABE RAWIT,7.0,TON,2013
529,32,JAWA BARAT,3274,KOTA CIREBON,JAMUR,39.0,TON,2013
530,32,JAWA BARAT,3274,KOTA CIREBON,KACANG MERAH,0.0,TON,2013
531,32,JAWA BARAT,3274,KOTA CIREBON,KACANG PANJANG,22.0,TON,2013
532,32,JAWA BARAT,3274,KOTA CIREBON,KANGKUNG,59.0,TON,2013
533,32,JAWA BARAT,3274,KOTA CIREBON,KEMBANG KOL,0.0,TON,2013
534,32,JAWA BARAT,3274,KOTA CIREBON,KENTANG,0.0,TON,2013
535,32,JAWA BARAT,3274,KOTA CIREBON,KETIMUN,23.0,TON,2013
536,32,JAWA BARAT,3274,KOTA CIREBON,KUBIS,0.0,TON,2013
537,32,JAWA BARAT,3274,KOTA CIREBON,LABU SIAM,0.0,TON,2013
538,32,JAWA BARAT,3274,KOTA CIREBON,LOBAK,0.0,TON,2013
539,32,JAWA BARAT,3274,KOTA CIREBON,MELON,0.0,TON,2013
540,32,JAWA BARAT,3274,KOTA CIREBON,PAPRIKA,0.0,TON,2013
541,32,JAWA BARAT,3274,KOTA CIREBON,PETSAI/SAWI,0.0,TON,2013
542,32,JAWA BARAT,3274,KOTA CIREBON,SEMANGKA,0.0,TON,2013
543,32,JAWA BARAT,3274,KOTA CIREBON,STROBERI,0.0,TON,2013
544,32,JAWA BARAT,3274,KOTA CIREBON,TERUNG,7.0,TON,2013
545,32,JAWA BARAT,3274,KOTA CIREBON,TOMAT,0.0,TON,2013
546,32,JAWA BARAT,3274,KOTA CIREBON,WORTEL,0.0,TON,2013
547,32,JAWA BARAT,3275,KOTA BEKASI,BAWANG DAUN,0.0,TON,2013
548,32,JAWA BARAT,3275,KOTA BEKASI,BAWANG MERAH,0.0,TON,2013
549,32,JAWA BARAT,3275,KOTA BEKASI,BAWANG PUTIH,0.0,TON,2013
550,32,JAWA BARAT,3275,KOTA BEKASI,BAYAM,2414.0,TON,2013
551,32,JAWA BARAT,3275,KOTA BEKASI,BLEWAH,1.0,TON,2013
552,32,JAWA BARAT,3275,KOTA BEKASI,BUNCIS,0.0,TON,2013
553,32,JAWA BARAT,3275,KOTA BEKASI,CABE BESAR,3.0,TON,2013
554,32,JAWA BARAT,3275,KOTA BEKASI,CABE RAWIT,14.0,TON,2013
555,32,JAWA BARAT,3275,KOTA BEKASI,JAMUR,40400.0,TON,2013
556,32,JAWA BARAT,3275,KOTA BEKASI,KACANG MERAH,0.0,TON,2013
557,32,JAWA BARAT,3275,KOTA BEKASI,KACANG PANJANG,206.0,TON,2013
558,32,JAWA BARAT,3275,KOTA BEKASI,KANGKUNG,3425.0,TON,2013
559,32,JAWA BARAT,3275,KOTA BEKASI,KEMBANG KOL,0.0,TON,2013
560,32,JAWA BARAT,3275,KOTA BEKASI,KENTANG,0.0,TON,2013
561,32,JAWA BARAT,3275,KOTA BEKASI,KETIMUN,15.0,TON,2013
562,32,JAWA BARAT,3275,KOTA BEKASI,KUBIS,0.0,TON,2013
563,32,JAWA BARAT,3275,KOTA BEKASI,LABU SIAM,0.0,TON,2013
564,32,JAWA BARAT,3275,KOTA BEKASI,LOBAK,0.0,TON,2013
565,32,JAWA BARAT,3275,KOTA BEKASI,MELON,0.0,TON,2013
566,32,JAWA BARAT,3275,KOTA BEKASI,PAPRIKA,0.0,TON,2013
567,32,JAWA BARAT,3275,KOTA BEKASI,PETSAI/SAWI,2762.0,TON,2013
568,32,JAWA BARAT,3275,KOTA BEKASI,SEMANGKA,0.0,TON,2013
569,32,JAWA BARAT,3275,KOTA BEKASI,STROBERI,0.0,TON,2013
570,32,JAWA BARAT,3275,KOTA BEKASI,TERUNG,92.0,TON,2013
571,32,JAWA BARAT,3275,KOTA BEKASI,TOMAT,1.0,TON,2013
572,32,JAWA BARAT,3275,KOTA BEKASI,WORTEL,0.0,TON,2013
573,32,JAWA BARAT,3276,KOTA DEPOK,BAWANG DAUN,0.0,TON,2013
574,32,JAWA BARAT,3276,KOTA DEPOK,BAWANG MERAH,0.0,TON,2013
575,32,JAWA BARAT,3276,KOTA DEPOK,BAWANG PUTIH,0.0,TON,2013
576,32,JAWA BARAT,3276,KOTA DEPOK,BAYAM,746.0,TON,2013
577,32,JAWA BARAT,3276,KOTA DEPOK,BLEWAH,0.0,TON,2013
